Simulation,Terminal Portfolio Value,Profit or Loss
739,1037498.3516928197,37498.351692819735
740,1041798.2150749267,41798.21507492673
741,1019552.4985086817,19552.49850868166
742,1000977.8576252259,977.8576252259081
743,950233.3864844306,-49766.61351556936
744,1032965.5425749841,32965.54257498414
745,962687.6762698347,-37312.323730165255
746,1067100.5310788658,67100.53107886575
747,1054838.648091144,54838.64809114393
748,1078083.3712051476,78083.37120514759
749,945347.726653352,-54652.27334664797
750,1169929.0985040904,169929.09850409045
751,1086522.164806693,86522.1648066931
752,1108966.5606387067,108966.56063870667
753,1058555.0641995263,58555.06419952633
754,970876.4719688938,-29123.528031106223
755,1015751.9313643326,15751.931364332559
756,931665.3361413528,-68334.66385864723
757,1004191.9624186391,4191.962418639101
758,1066860.6391667319,66860.63916673185
759,1206360.6134788506,206360.61347885057
760,849873.0608916803,-150126.9391083197
761,1034471.4822628082,34471.48226280825
762,960220.6860146279,-39779.31398537208
763,1019779.4169236574,19779.41692365741
764,975377.9931767525,-24622.00682324753
765,929899.6604230586,-70100.33957694145
766,926748.5549749963,-73251.44502500375
767,1041672.6728805292,41672.67288052919
768,991950.2350399182,-8049.764960081782
769,985993.5214984339,-14006.478501566104
770,1087687.3742167135,87687.37421671348
771,861074.4248246553,-138925.5751753447
772,999087.8506890751,-912.1493109249277
773,1091148.7245242677,91148.72452426772
774,1002901.4763298985,2901.4763298984617
775,899794.2522081624,-100205.74779183755
776,1107363.4237097714,107363.42370977136
777,1020825.2453616234,20825.245361623354
778,995195.8306193316,-4804.169380668434
779,976906.0760377051,-23093.92396229494
780,900520.8413757258,-99479.15862427419
781,1003531.1100496893,3531.110049689305
782,1009226.2858050261,9226.28580502607
783,1075453.1254701302,75453.12547013024
784,1035550.0922373421,35550.09223734215
785,990617.6528078662,-9382.347192133777
786,1049862.1431957057,49862.14319570572
787,1003602.6484907372,3602.6484907371923
788,997536.0526855636,-2463.947314436431
789,904180.5098558486,-95819.49014415138
790,1065514.0345252783,65514.03452527826
791,963681.1658640996,-36318.83413590037
792,1170709.3117020372,170709.31170203723
793,910645.404660258,-89354.59533974202
794,1001036.7722407914,1036.7722407913534
795,1108889.3689853381,108889.36898533814
796,930479.2589196675,-69520.74108033255
797,1056535.1042801985,56535.10428019846
798,1062936.4699429483,62936.469942948315
799,1086572.7183044848,86572.71830448485
800,923481.3516856275,-76518.64831437252
801,1077712.4389718468,77712.43897184683
802,1036461.6301299649,36461.630129964906
803,976111.0666860727,-23888.933313927264
804,1059673.4779889546,59673.47798895463
805,1037300.7915860201,37300.79158602015
806,948051.4480280252,-51948.55197197478
807,929074.1571366482,-70925.8428633518
808,964164.7886844489,-35835.211315551074
809,934000.6540502766,-65999.34594972339
810,1037001.9797539491,37001.9797539491
811,970725.0454128905,-29274.954587109503
812,890066.4277717617,-109933.57222823834
813,905060.8523143334,-94939.14768566657
814,997299.3790084649,-2700.6209915351355
815,1055783.3247956387,55783.32479563868
816,1079025.4277238376,79025.42772383755
817,981338.885603148,-18661.114396851975
818,943284.622262312,-56715.37773768802
819,1061999.0036283203,61999.00362832029
820,944120.5086677964,-55879.491332203615
821,994169.959092332,-5830.04090766795
822,991124.1783952338,-8875.821604766184
823,994793.9344955418,-5206.065504458151
824,990296.4473396539,-9703.552660346148
825,1088660.9843843707,88660.98438437073
826,1195389.0380150788,195389.03801507875
827,961417.1355715832,-38582.864428416826
828,1027610.0025375043,27610.002537504304
829,994114.3452290962,-5885.654770903755
830,1069598.0660968553,69598.06609685533
831,1002292.7214748171,2292.721474817139
832,993291.3621718535,-6708.637828146457
833,1043575.8835605546,43575.88356055459
834,1015763.3732457621,15763.373245762079
835,1076415.9373216329,76415.93732163287
836,1047144.8668294037,47144.866829403676
837,941862.6091006286,-58137.390899371356
838,1048558.4363935348,48558.436393534765
839,1033213.8455164756,33213.845516475616
840,1000529.4390675134,529.4390675134491
841,1017058.3133638045,17058.313363804482
842,1085422.4896226781,85422.48962267814
843,1041144.7513066208,41144.751306620776
844,1062852.8042075355,62852.80420753546
845,1000840.2925600881,840.292560088099
846,1153983.9253953754,153983.92539537535
847,1166506.4276013516,166506.42760135164
848,930012.6932731098,-69987.30672689015
849,1124904.945436912,124904.94543691189
850,988028.8800761552,-11971.119923844817
851,1048583.3582447977,48583.35824479768
852,963936.873150219,-36063.12684978102
853,938485.9473759361,-61514.052624063916
854,873914.7123960756,-126085.2876039244
855,1007720.9962998622,7720.996299862163
856,1003727.786248689,3727.7862486890517
857,912504.2630377507,-87495.73696224927
858,970667.5812341638,-29332.418765836162
859,1070757.6625914264,70757.6625914264
860,957038.9167358445,-42961.083264155546
861,981927.9940596914,-18072.00594030856
862,943765.6578584327,-56234.342141567264
863,1124013.879612278,124013.87961227796
864,940871.5461298368,-59128.45387016318
865,1196773.6617023274,196773.66170232743
866,924838.3631445519,-75161.63685544813
867,921249.8057614669,-78750.19423853315
868,962260.7948472651,-37739.20515273488
869,1045217.9889404573,45217.98894045735
870,1002863.3333638519,2863.3333638518816
871,1016459.952214115,16459.95221411495
872,1103266.6430396447,103266.6430396447
873,999493.8543309727,-506.14566902734805
874,1173351.5832712941,173351.58327129413
875,890188.4902058757,-109811.50979412429
876,1129393.6507239467,129393.65072394675
877,1188879.8107596727,188879.81075967266
878,1012238.1864192734,12238.186419273377
879,997579.0870757911,-2420.912924208911
880,1038445.2025347021,38445.20253470214
881,1084437.1535016634,84437.15350166336
882,1096561.7264885828,96561.72648858279
883,981636.6300751546,-18363.369924845407
884,1020131.2080393173,20131.20803931728
885,1052557.4707920584,52557.47079205839
886,905821.1533281532,-94178.84667184681
887,953808.6967502388,-46191.30324976123
888,1088704.2909241694,88704.29092416936
889,1051876.1246801715,51876.12468017149
890,1184154.3020593447,184154.3020593447
891,997399.3481718531,-2600.651828146889
892,927116.5015789286,-72883.49842107145
893,986163.9861880896,-13836.013811910409
894,1090389.7897577186,90389.78975771856
895,965661.6958630579,-34338.30413694214
896,951807.629626489,-48192.37037351099
897,1021129.5789877428,21129.578987742774
898,1104025.3566014885,104025.35660148854
899,982185.6885066688,-17814.311493331217
900,1050275.027871511,50275.027871510945
901,867312.2740453925,-132687.72595460748
902,1003132.9256152035,3132.9256152034504
903,1037725.454004063,37725.45400406304
904,1035274.968395407,35274.96839540696
905,993482.5084132632,-6517.491586736753
906,1013945.3397753244,13945.33977532445
907,1014646.213798666,14646.213798666024
908,1004347.2465700072,4347.246570007177
909,1062293.2578896875,62293.25788968755
910,1027939.7991603818,27939.79916038178
911,981820.6794056006,-18179.320594399353
912,1036998.5268285433,36998.52682854328
913,1033809.338420437,33809.33842043695
914,1023702.6153594491,23702.61535944906
915,986742.2603284041,-13257.73967159586
916,962831.5100636724,-37168.48993632756
917,1137683.1480286983,137683.14802869828
918,1002500.3692560161,2500.3692560161
919,1110141.2034142474,110141.20341424737
920,1075837.613414893,75837.61341489293
921,1038258.8318593407,38258.83185934066
922,951102.7964677799,-48897.2035322201
923,968747.3926529427,-31252.607347057317
924,970280.7865180738,-29719.213481926243
925,1026067.0139543731,26067.013954373077
926,980971.4413417649,-19028.558658235124
927,1034859.2550674445,34859.25506744452
928,1035341.7706058788,35341.77060587879
929,995851.7791641636,-4148.220835836371
930,1160940.7546216007,160940.75462160073
931,1054075.2850326875,54075.285032687476
932,987356.2139098723,-12643.786090127658
933,1152339.3394311112,152339.33943111124
934,1069687.8718845632,69687.87188456324
935,1021044.5568413995,21044.55684139952
936,1052577.6417950122,52577.64179501217
937,981097.6436093787,-18902.35639062128
938,1023450.8915696737,23450.891569673666
939,1126113.0004958306,126113.00049583055
940,940630.6469533972,-59369.3530466028
941,1017279.5996572259,17279.59965722589
942,895570.404588411,-104429.59541158902
943,997207.3217475637,-2792.678252436337
944,1157755.9806092975,157755.98060929752
945,1177109.776317063,177109.77631706302
946,892350.3383087184,-107649.6616912816
947,1042876.8504147219,42876.85041472188
948,1076568.936118804,76568.93611880392
949,1081280.5074890032,81280.50748900324
950,1036120.9671521115,36120.967152111465
951,1029751.1932393357,29751.19323933567
952,915405.145515672,-84594.85448432795
953,1061781.5075087142,61781.50750871422
954,1062071.7449542265,62071.74495422654
955,982260.3053028348,-17739.694697165163
956,1050317.8049317908,50317.8049317908
957,1026202.1409254094,26202.14092540939
958,1082409.9272985007,82409.92729850067
959,1216874.910961192,216874.9109611921
960,1013437.5770906185,13437.57709061855
961,1168455.268420213,168455.2684202129
962,1086410.6800939557,86410.68009395571
963,950690.5376698704,-49309.46233012958
964,1129605.403288819,129605.4032888189
965,972526.798432046,-27473.201567954035
966,1008605.2040074941,8605.204007494147
967,961576.0169211534,-38423.98307884659
968,1047416.4149955763,47416.414995576255
969,1058455.2358161823,58455.235816182336
970,1013846.0628268485,13846.062826848472
971,959985.8352990294,-40014.164700970636
972,848353.4262231023,-151646.57377689774
973,1006131.487941778,6131.487941778032
974,993099.5588744434,-6900.441125556594
975,1015407.101446302,15407.101446302026
976,1058474.8313169484,58474.8313169484
977,1172188.2140401993,172188.2140401993
978,933243.0174761711,-66756.98252382886
979,1017872.537555656,17872.537555656047
980,1076500.0849797125,76500.0849797125
981,1125141.5039009685,125141.50390096847
982,968570.599617071,-31429.400382929016
983,1044805.7139743889,44805.7139743889
984,998527.2704050784,-1472.7295949215768
985,1003994.5516489787,3994.551648978726
986,1035395.0804328518,35395.0804328518
987,967814.9676256322,-32185.032374367816
988,987418.2419114915,-12581.758088508504
989,966965.6521600931,-33034.34783990693
990,929371.6565702653,-70628.3434297347
991,983454.3219599344,-16545.67804006557
992,1252111.7088433933,252111.70884339325
993,1034521.8831591561,34521.883159156074
994,1016036.8470416004,16036.847041600384
995,1034168.0055530196,34168.00555301958
996,1016501.5019690988,16501.501969098812
997,1047912.2281523359,47912.228152335854
998,868260.0217713779,-131739.97822862212
999,999160.8443769529,-839.155623047147
1000,938639.8640893339,-61360.13591066608
1001,991318.0272638277,-8681.972736172262
1002,1007308.2276344753,7308.227634475334
1003,1033569.5604837342,33569.56048373424
1004,1042308.1286715528,42308.12867155275
1005,1034453.8601885382,34453.86018853821
1006,963013.219847824,-36986.78015217604
1007,1045367.6916325063,45367.69163250632
1008,1088706.4152170026,88706.41521700262
1009,1028730.5409278857,28730.540927885682
1010,981478.0026201104,-18521.997379889595
1011,1108550.626683598,108550.62668359792
1012,935149.2359796562,-64850.76402034378
1013,972045.4708818235,-27954.52911817655
1014,1038808.0662921262,38808.0662921262
1015,1077525.9626775489,77525.96267754887
1016,989934.9434914639,-10065.056508536101
1017,976344.6478372164,-23655.352162783616
1018,1081014.4610467472,81014.46104674716
1019,974158.8050609388,-25841.194939061184
1020,1025311.4653317044,25311.465331704356
1021,1028503.9231013204,28503.923101320397
1022,902655.4073243333,-97344.59267566667
1023,1079040.4112238558,79040.4112238558
1024,956805.4002082975,-43194.599791702465
1025,1015430.2781554827,15430.278155482723
1026,950793.3797948771,-49206.62020512286
1027,1041621.6498499524,41621.64984995243
1028,1042559.7293041513,42559.72930415126
1029,945138.6322039419,-54861.36779605807
1030,960869.7827724606,-39130.2172275394
1031,981067.355082211,-18932.64491778903
1032,946524.7466710176,-53475.25332898239
1033,895349.1491678922,-104650.85083210783
1034,1074331.2360008913,74331.23600089131
1035,941562.8021622512,-58437.1978377488
1036,947222.6016407997,-52777.398359200335
1037,964901.0541762881,-35098.945823711925
1038,1123973.781280761,123973.78128076089
1039,943266.6223369502,-56733.37766304985
1040,1066967.5436904505,66967.54369045049
1041,978884.9143120768,-21115.085687923245
1042,962171.616558277,-37828.38344172295
1043,1044839.0230371918,44839.02303719183
1044,935276.4247200468,-64723.57527995319
1045,1152837.261898729,152837.26189872902
1046,960353.5636476224,-39646.43635237764
1047,1092490.2020556158,92490.20205561584
1048,1070927.397443286,70927.39744328591
1049,1041176.6485480445,41176.6485480445
1050,972823.0897460554,-27176.910253944574
1051,964194.1886922567,-35805.81130774331
1052,1000036.2756297474,36.27562974742614
1053,1099116.5745099322,99116.5745099322
1054,1066172.581724562,66172.58172456198
1055,1065133.2809899563,65133.28098995634
1056,1132001.393388239,132001.39338823897
1057,886467.8303494193,-113532.16965058073
1058,926904.2815587724,-73095.71844122757
1059,1026347.6573864387,26347.65738643869
1060,1003606.6878845044,3606.687884504441
1061,1028951.9230838054,28951.923083805363
1062,931415.7449875809,-68584.25501241907
1063,1035423.2061869045,35423.206186904456
1064,1026933.589772123,26933.58977212303
1065,1005038.2519929288,5038.2519929287955
1066,981835.5718372948,-18164.428162705153
1067,855659.7224601574,-144340.27753984265
1068,929691.6929145351,-70308.30708546494
1069,960436.4624064437,-39563.537593556335
1070,1008960.7168846655,8960.71688466554
1071,961815.7359204955,-38184.26407950453
1072,995450.299374773,-4549.700625226949
1073,952732.2094199468,-47267.79058005323
1074,982323.0615836142,-17676.93841638579
1075,916681.9567991715,-83318.04320082848
1076,1014372.0490676517,14372.049067651737
1077,982123.8962842949,-17876.103715705103
1078,1027964.8132167552,27964.813216755167
1079,1021472.6315623763,21472.63156237628
1080,990620.0475696878,-9379.952430312173
1081,895060.3941025063,-104939.60589749366
1082,1007967.8823951712,7967.882395171211
1083,993372.8141131612,-6627.185886838823
1084,1131126.06340955,131126.06340955012
1085,1015053.8424283486,15053.84242834861
1086,1092636.9998462836,92636.99984628358
1087,916450.3536210401,-83549.64637895988
1088,915752.7869616034,-84247.21303839656
1089,973257.5630711827,-26742.436928817304
1090,1052443.6712173065,52443.67121730652
1091,1020697.005237287,20697.005237287027
1092,1053654.040800108,53654.04080010811
1093,996307.0406803399,-3692.959319660091
